ratinguser,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,ratingprop,good_label,conve_label,impre_label,superb_label,reviewamount,randomrate,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,cleanaccom,propertyaddress,longitude,latitude,landmarknear,propertyinfo,nameuser,classreviewamount
10,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Saninten No 65 Bandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9057647,107.6273261,Kawah Putih,Saninten Inn,Yola K.,0 - 1000
8.6,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Cimanuk No. 14, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9043514,107.620746,Kawah Putih,Amaris Hotel Cimanuk,Adisti M.,0 - 1000
5.1,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,2,0,0,2,0,0,1,0,2,2,0,"5,Jalan Lembah Sarimas, Ciater,41281,Subang,West Java, Lembang, Ciater, Bandung, Indonesia, 41281",-6.7318678,107.6547741,Kawah Putih,OYO 3879 Villa Sari Intan,Venry V.,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,0,0,0,0,0,2,2,0,"Jl Diponegoro No 27, Citarum, Bandung Wetan, Cibeunying, Bandung, Jawa Barat, Indonesia",-6.9006712,107.6174754,Kawah Putih,ibis Styles Bandung Grand Central,Ricky W.,0 - 1000
8.7,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Ciwidey - Rancabali Km. 8 Ciwidey Bandung, Ciwidey, Bandung, Jawa Barat, Indonesia, 40972",-7.1181185,107.434938,Kawah Putih,MS Hotel Ciwidey,Bethanyna N.,0 - 1000
4.8,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jl. Kol Masturi km 11 Cisarua , Parongpong, Bandung, Jawa Barat, Indonesia, 40541",-6.789289,107.5802928,Kawah Putih,Dusun Bambu Resort,Santi D.,0 - 1000
8.3,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,1,0,0,1,0,1,2,0,4,4,0,"Jalan Cimanuk No. 15, Riau Street, Bandung, Jawa Barat, Indonesia, 40115",-6.9031712,107.6212606,Kawah Putih,Hotel Vio Cimanuk,Fransiskus S. H.,0 - 1000
9.7,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,0,0,0,0,0,0,0,0,"Dago Golf Raya 49, Dago Atas, Bandung, Jawa Barat, Indonesia, 40124",-6.8658619,107.6258052,Kawah Putih,Accordia Dago Hotel,Setyowati,0 - 1000
9.7,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,1,1,0,0,0,0,0,0,1,1,0,0,"Jl. Ir. H. Juanda 381A, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8707497,107.6194975,Kawah Putih,The Jayakarta Suites Bandung,Rizcky R.,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,1,0,2,1,0,3,3,0,"Jl. Kolonel Masturi No. 99 , Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8095198,107.5980183,Kawah Putih,Bukit Vipassana Hotel,Fahrul R. B.,0 - 1000
6,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,1,0,1,2,0,1,1,0,"Jalan Dago Pakar Permai 2 No 41, Resor Dago Pakar, Dago Atas, Bandung, Jawa Barat, Indonesia, 40135",-6.8653691,107.6369539,Kawah Putih,5 BR Hill View Villa with a private pool 1,Lareni,0 - 1000
10,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Dago Pakar Permai II No. 57A, Dago Atas, Bandung, Jawa Barat, Indonesia, 40198",-6.8668662,107.6354348,Kawah Putih,Cempaka 9 Villa 7 Bedrooms Private Pool,,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,2,0,0,2,0,2,2,0,2,2,0,"Jalan Flores No. 7, Sumurbandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9080875,107.6179482,Kawah Putih,Flores Gallery Hotel,Siti A. F.,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.3,0,0,1,0,305,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Wr. Supratman No. 23 Cihapit Bandung Wetan Kota Bandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40112",-6.9065359,107.6294163,Kawah Putih,New B Hotel Bandung,Billy M. P.,0 - 1000
10,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Krisan No.1,RT 03 RW 010, Kavling Stroberi, Terusan Sersan Bajuri, Cihideung, Parongpong, Lembang, Bandung, Jawa Barat, Indonesia, 40558",-6.8122843,107.596327,Kawah Putih,Notes from the Mountains,Olivia A. P.,0 - 1000
10,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,4,1,1,0,0,2,1,1,2,1,4,3,1,"Jl. Merdeka No.25-29, Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",-6.9092345,107.6103071,Kawah Putih,La Grande Apartment By Handoko,Sherly Y.,0 - 1000
10,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,4,0,1,0,0,0,0,0,2,1,5,4,1,"Jalan Truno Joyo No. 19 , Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9033484,107.6131333,Kawah Putih,Hay Bandung,Frans H.,0 - 1000
9.4,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Raya Lembang Asri No.110 Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40263",-6.7947958,107.5996385,Kawah Putih,Omah Angkul Angkul Pool Villa,Agung M. R.,0 - 1000
9.1,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,4,1,2,1,1,2,0,0,4,2,6,4,1,"Jl. Madura No. 6, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9070039,107.6191969,Kawah Putih,Noor Hotel,Iwan S.,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,5,0,1,0,0,2,0,1,2,0,2,2,0,"Jl. Sari Alam,41281,Subang,West Java, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7392093,107.6589944,Kawah Putih,OYO 2141 Pondok Pulo Sari 6,Akbar,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,5,2,4,2,3,4,5,3,7,7,8,1,0,"Jl. Seram No. 3 Kel. Citarum Kec. Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9080239,107.6129776,Kawah Putih,Gandasari Hotel,henry e. h.,0 - 1000
9.7,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Bengawan No.57, Bandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9103546,107.628399,Kawah Putih,ERENHA Guest House,Irvan S.,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,5,0,2,0,0,3,0,0,3,0,3,3,0,"Jl Sari Ater no 29 Ciater -Subang , Lembang, Ciater, Bandung, Indonesia, 41279",-6.7346335,107.652374,Kawah Putih,Triangle Marindu,Y U N. O.,0 - 1000
8.4,1,0,0,0,0,0,0,0,8.7,0,0,1,0,325,5,0,1,0,0,1,0,1,1,0,1,1,0,"Jl. Ir H. Juanda No. 3 , Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.8629693,107.6236014,Kawah Putih,THE 1O1 Bandung Dago,Indri M.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Braga 99 - 101 Bandung 40111, West Java, Indonesia, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9170825,107.6089854,Kawah Putih,Grand Dafam Braga Bandung,Chandra A.,0 - 1000
9.7,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jl.Merdeka No.49,Bandung Sumur Bandung,babakan Ciamis, Merdeka, Bandung, Jawa Barat, Indonesia, 40117",-6.9073859,107.6101802,Kawah Putih,Urban Merdeka Hotel By UHM,Ivan F.,0 - 1000
9.1,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Mawar I no. 31, Cluster Graha Kusuma, Resort Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 41090",-6.9174639,107.6191228,Kawah Putih,Villa Mawar Syariah - 3 Bedroom,Evasari,0 - 1000
9.4,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,4,1,2,0,0,3,0,1,3,0,3,3,0,"Jl. Merdeka No.25-29, Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",-6.9092345,107.6103071,Kawah Putih,La Grande Apartment By Handoko,Rosyani,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,4,0,2,0,0,4,0,1,4,0,5,5,1,"Dusun Cigeureung, Desa Cicadas, Kec. Sagala Herang, Lembang, Ciater, Bandung, Indonesia, 41281",-6.7471523,107.6392892,Kawah Putih,Tea Garden Resort,Fanly F. E.,0 - 1000
9.4,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,4,0,2,0,0,4,0,2,3,0,5,5,1,"Jalan Listrik No. 1 Awiligar, Dago, Bandung, Jawa Barat, Indonesia",-6.8826952,107.6354668,Kawah Putih,Rumah Teras Pavilion Guesthouse,Windya,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,4,0,0,1,0,0,0,0,0,1,0,-1,1,"Jalan Listrik No. 1 Awiligar, Dago, Bandung, Jawa Barat, Indonesia",-6.8826952,107.6354668,Kawah Putih,Rumah Teras Pavilion Guesthouse,Reggy R. N.,0 - 1000
9.7,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Listrik No. 1 Awiligar, Dago, Bandung, Jawa Barat, Indonesia",-6.8826952,107.6354668,Kawah Putih,Rumah Teras Pavilion Guesthouse,M Reza,0 - 1000
6,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,5,0,0,0,0,0,0,0,0,0,0,0,1,"JL. Ir. H. Djuanda, No. 395, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8692365,107.6201911,Kawah Putih,Wirton Hotel,Suciana P.,0 - 1000
9.4,0,0,0,1,0,0,0,0,8.2,0,1,0,0,329,5,0,3,0,0,3,0,0,4,0,7,7,1,"Jalan Ir. H. Juanda No. 18, Citarum , Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.9038207,107.6114055,Kawah Putih,The Luxton Bandung,Widya L. S.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,4,0,1,0,0,1,0,0,1,0,1,1,0,"Jl. Cibedug No 08 RT / 01 RW 10 Ds. Cikole Kec. Lembang Kab Bandung Barat, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.7958785,107.6484738,Kawah Putih,Van House,marwi v.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Dago Pakar Permai 2 no D53, Resor Dago Pakar,, Dago Atas, Bandung, Jawa Barat, Indonesia",-6.8691238,107.6354679,Kawah Putih,4 BR Hill View Villa with a private pool 2,Budi H.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,4,0,2,2,0,2,0,0,2,2,4,2,0,"Jalan Tangkuban Perahu No.156, Cibogo,Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.8091341,107.6463993,Kawah Putih,Villa Rasberry Garden,Winda K.,0 - 1000
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Bukit Pakar Timur IV No. 8 Dago, Dago Atas, Bandung, Jawa Barat, Indonesia, 40187",-6.8620582,107.6341793,Kawah Putih,Le Vallon Hotel,Tjen S. P.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Muararajeun 24, Kel Cihaurgeulis Kec Cibeunying kaler Bandung Jawa barat, Cibeunying, Bandung, Jawa Barat, Indonesia, 40112",-6.9022422,107.6281215,Kawah Putih,Rumah Tamu Muararajeun,Moch Y. A.,0 - 1000
10,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,4,0,0,0,0,0,0,0,0,0,0,0,0,"Nagrak, Ciater, Subang Regency, West Java, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7565403,107.6629672,Kawah Putih,CitrusHill Private Villa Syariah di tengah Kebun Lemon,Ratna H.,0 - 1000
9.4,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Dago Golf 3 Cigadung raya, Dago Atas, Bandung, Jawa Barat, Indonesia, 40191",-6.8668308,107.6248383,Kawah Putih,Penthouse & Villa Trixy,,0 - 1000
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jl. Kolonel Masturi Km. 9 Parongpong Cisarua Lembang, Parongpong, Bandung, Jawa Barat, Indonesia, 40558",-6.8028641,107.5829828,Kawah Putih,Maple House Hotel Lembang @ Villa Istana Bunga,MASTINA S.,0 - 1000
5.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,5,3,0,4,3,0,2,0,0,6,0,-6,0,"Jl Sumatera 52-54 , Merdeka, Bandung, Jawa Barat, Indonesia, 40105",-6.9085377,107.6118816,Kawah Putih,Hotel Santika Bandung,Ismiranti A. H.,0 - 1000
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,330,5,1,1,0,0,2,0,0,3,3,4,1,0,"Jalan Parung Serab, Parungserab, Bandung, Jawa Barat, Soreang, Bandung, Jawa Barat, Indonesia, 40913",-7.0105801,107.5343285,Kawah Putih,OYO 90324 Si Jalak Guest House,MUCHAMAD H. S.,0 - 1000
9.7,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,3,0,1,0,0,1,0,1,1,0,1,1,0,"Jl. Sawunggaling No. 13 Bandung , Dago, Bandung, Jawa Barat, Indonesia, 40106",-6.9008714,107.6094152,Kawah Putih,Sawunggaling Hotel,Reny T. K.,0 - 1000
8.5,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,4,0,0,0,0,0,0,0,0,0,1,1,1,"Jl. Gambung, Km. 6, Pasir jambu, Ciwidey, Bandung, Pasirjambu, Bandung, Jawa Barat, Indonesia, 40971",-7.1308521,107.5134355,Kawah Putih,Argapuri Resort,Setiadi W.,0 - 1000
7.3,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan WR. SUPRATMAN No. 66 - 68, Cibeunying, Bandung, Jawa Barat, Indonesia, 40112",-6.9049088,107.6291232,Kawah Putih,Mercure Bandung Nexa Supratman,Mohammad R.,0 - 1000
6,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,4,0,0,0,0,1,0,0,1,0,2,2,1,"Jalan Supratman No.43A, Bandung Wetan , Cibeunying, Bandung, Jawa Barat, Indonesia, 40104",-6.9046339,107.6281446,Kawah Putih,Hotel Corsica,Alabanyo B.,0 - 1000
9.1,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,5,0,1,0,0,3,0,1,3,0,4,4,1,"Jl.Cipunagara No.15, Cibeunying, Bandung, Jawa Barat, Indonesia, 40110",-6.9034328,107.6265762,Kawah Putih,De Riau Cottage by HouseinBandung,luta n.,0 - 1000
9.7,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,5,1,0,0,1,0,1,0,0,1,0,-1,1,"Jalan Truno Joyo No. 19 , Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9033484,107.6131333,Kawah Putih,Hay Bandung,Rohana U. P.,0 - 1000
10,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,5,0,0,0,0,0,1,0,0,1,0,-1,1,"Jl. Ir. H. Juanda No.92, Desa Ciburial, Kec. Cimenyan, Dago Atas, Bandung, Jawa Barat, Indonesia, 40135",-6.8648568,107.626441,Kawah Putih,Creative Restart Hotel (CARTEL) by Damn I Love Indonesia,Pito S.,0 - 1000
9.7,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,5,0,0,0,0,0,0,0,0,0,0,0,1,"Jl Sari Ater no 29 Ciater -Subang , Lembang, Ciater, Bandung, Indonesia, 41279",-6.7346335,107.652374,Kawah Putih,Triangle Marindu,Tantia N. A.,0 - 1000
8.5,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,5,0,0,0,0,1,0,0,1,0,2,2,1,"Jalan Dago Pakar Permai 2 No. 53E, Resor Dago Pakar, Dago Atas, Bandung, Jawa Barat, Indonesia",-6.8660978,107.6358543,Kawah Putih,6 BR Hill View Villa with a private pool 1,Belia A. A.,0 - 1000
8.9,0,0,1,0,0,0,0,0,8.7,0,0,1,0,333,5,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Bukit Pakar Timur IV/D6, Dago Atas, Bandung, Jawa Barat, Indonesia, 40141",-6.8614947,107.6348723,Kawah Putih,De Bukit Dago Villa by HouseinBandung,andre s.,0 - 1000
9.4,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,2,1,1,0,1,2,2,0,3,3,4,1,0,"Jalan Kol Masturi KM 9 Parongpong Cisarua, Lembang, Parongpong, Bandung, Jawa Barat, Indonesia",-6.8028641,107.5829828,Kawah Putih,Villa Istana Bunga - Tandera,Nathalia J.,0 - 1000
9.1,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,4,0,2,0,0,2,0,1,3,0,4,4,1,"Jalan Bukit Pakar Timur IV/D6, Dago Atas, Bandung, Jawa Barat, Indonesia, 40141",-6.8614947,107.6348723,Kawah Putih,De Bukit Dago Villa by HouseinBandung,firman f.,0 - 1000
8.5,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Saninten No 65 Bandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9057647,107.6273261,Kawah Putih,Saninten Inn,mamik,0 - 1000
8.8,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,4,2,2,2,2,1,2,1,1,2,1,-1,1,"Jl. Braga 99 - 101 Bandung 40111, West Java, Indonesia, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9170825,107.6089854,Kawah Putih,Grand Dafam Braga Bandung,Arifyan M. S.,0 - 1000
9.7,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Wira Angun-angun No.15, Citarum, Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9044901,107.6144342,Kawah Putih,Buminanienie Guesthouse,Dina P.,0 - 1000
6.1,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,5,0,2,0,0,4,0,2,3,0,8,8,0,"Jalan L.L.R.E Martadinata (Riau) No. 207, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9129527,107.6293469,Kawah Putih,Grand Tebu Hotel,Hiiscm,0 - 1000
9.1,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Bukit Cemara Hijau No. 19 Resort Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40134",-6.8616636,107.6503191,Kawah Putih,6 BR City View Villa with a private pool 1,Sylviana C.,0 - 1000
9.4,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,5,0,3,1,0,4,0,2,5,1,4,3,0,"Jalan Maribaya No.11B, Kayuambon, Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8143713,107.6251153,Kawah Putih,Yehezkiel Hotel Lembang,Erlika F.,0 - 1000
9.7,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Mawar I no. 31, Cluster Graha Kusuma, Resort Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 41090",-6.9174639,107.6191228,Kawah Putih,Villa Mawar Syariah - 3 Bedroom,Yessi M. D.,0 - 1000
6,1,0,0,0,0,0,0,0,8.7,0,0,1,0,354,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Kanayakan Lama (Dago Atas) Blok A No. 40, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8987478,107.6127916,Kawah Putih,Wisma Puri Larasati,Kevin N.,0 - 1000
10,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jl. Ir. H. Djuanda No. 90 Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8638594,107.6262114,Kawah Putih,The Palais Dago Hotel,Reyhan R.,0 - 1000
9.7,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,4,0,0,0,0,0,0,0,0,0,0,0,0,"0000, Ciater, Jawa Barat, Subang,41281, Indonesia, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7471523,107.6392892,Kawah Putih,OYO 3040 D'pineapple Villa,Dadan M. R.,0 - 1000
9.4,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,4,0,1,0,0,2,0,1,2,0,3,3,0,"Jl. Surya Kencana No.11A, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",-6.8924813,107.6140643,Kawah Putih,Surya Kencana Boutique Guest House,Alexander D. R. T.,0 - 1000
5.8,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jl. Sawunggaling No. 13 Bandung , Dago, Bandung, Jawa Barat, Indonesia, 40106",-6.9008714,107.6094152,Kawah Putih,Sawunggaling Hotel,Guest-fdqb72,0 - 1000
9.7,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,1,0,1,3,0,0,1,2,4,2,0,"Jl. Braga no 40 , Bandung, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9182335,107.6096359,Kawah Putih,GAS INN at GAS BLOCK BRAGA,salsabila r. m.,0 - 1000
9.4,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,0,0,0,1,0,0,0,0,"Jalan Merdeka No. 25 - 29 , Merdeka, Bandung, Jawa Barat, Indonesia, 40117",-6.9092345,107.6103071,Kawah Putih,Best Western Premier La Grande Hotel,Andi A. S.,0 - 1000
9.4,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,2,4,2,1,7,2,2,8,3,10,7,0,"Bukit Pakar Golf 3, Kav 50. Golf Island Residence Resor Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.8675325,107.6352826,Kawah Putih,Roemah Asri Villa - Resort Dago Pakar,yunius s.,0 - 1000
9.1,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,1,1,0,2,0,1,4,1,3,2,0,"Jl. Raya Ciwidey - Patengan No.6, Alamendah, Kec. Rancabali, Bandung, Jawa Barat, Kabupaten Bandung, 40973, Ciwidey, Bandung, Jawa Barat, Indonesia, 40972",-7.1310641,107.4192968,Kawah Putih,OYO 2369 Cempaka Residence Ciwidey,M Zikri,0 - 1000
10,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,1,0,0,0,0,1,1,0,"Jalan Taman Cibeunying Selatan No 45, Riau Street, Bandung, Jawa Barat, Indonesia, 40113",-6.9048057,107.6236129,Kawah Putih,Selaras Guest House & Restaurant,Anita D.,0 - 1000
10,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Supratman No.43A, Bandung Wetan , Cibeunying, Bandung, Jawa Barat, Indonesia, 40113",-6.9046339,107.6281446,Kawah Putih,Hotel Corsica,Uli,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,2,0,2,0,0,5,0,0,5,0,7,7,1,"Jl. Sawunggaling No. 13 Bandung , Dago, Bandung, Jawa Barat, Indonesia, 40106",-6.9008714,107.6094152,"Braga, Asia Afrika",Sawunggaling Hotel,Muhammad I. N.,0 - 1000
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,2,0,1,0,0,1,1,0,2,0,5,5,1,"Jl Gunung Puntang RT 03/ RW 10 Desa Campaka Mulya Kecamatan Cimaung, Cimaung, Bandung, Jawa Barat, Indonesia, 40373",-7.0851163,107.5634109,"Braga, Asia Afrika",Log Home Villa Taman Wisata Bougenville,Mahendra R. T.,0 - 1000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,3,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Hasanudin No 10 , Dago, Dago, Bandung, Jawa Barat, Indonesia, 40121",-6.8950979,107.6144666,"Braga, Asia Afrika",Namin Dago Hotel,Hera R.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Sultan Tirtayasa No. 5, Dago, Bandung, Jawa Barat, Indonesia, 40114",-6.9023519,107.6124921,"Braga, Asia Afrika",M Premiere Hotel Dago,Alirizal S.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,1,0,0,1,0,1,1,1,2,1,1,"Jalan Taman Cibeunying Selatan No 45, Riau Street, Bandung, Jawa Barat, Indonesia, 40104",-6.9048057,107.6236129,"Braga, Asia Afrika",Selaras Guest House & Restaurant,Barry A. R.,0 - 1000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,1,0,2,0,0,2,0,3,3,1,"LLRE Martadinata St No.100, Citarum, Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9091967,107.6247343,"Braga, Asia Afrika",Panen Hotel by Tebu Group,Rahendra s.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,1,0,0,1,0,1,1,0,"Jl. Gambung, Km. 6, Pasir jambu, Ciwidey, Bandung, Pasirjambu, Bandung, Jawa Barat, Indonesia, 40971",-7.1308521,107.5134355,"Braga, Asia Afrika",Argapuri Resort,Nining R.,0 - 1000
8.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Holtikultura No. 88 Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8167468,107.6098218,"Braga, Asia Afrika",SanGria Resort & Spa,Monica A. G.,0 - 1000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,2,0,0,2,0,2,2,0,"Calistha Dago Residence, Jalan Gandaria Raya, Dago Atas, Bandung, Jawa Barat, Indonesia, 40190",-6.8763726,107.6260963,"Braga, Asia Afrika",Pondok Calistha Guesthouse,Farash I. A.,0 - 1000
